Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
679bbbe7f5cd1727eeb01bc9,601636f7e8edb47a4e205797,APPROVED,Not Applicable,2025-01-30T17:50:59.405000Z,2025-01-30T18:00:56.944000Z,2025-01-30T18:00:58.823000Z,2025-01-30T18:00:58.585294Z,598.0,C1BTHULB,3368,Mixed,High school diploma/A-levels,24,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
679bbbf00d681cc1c065803a,5fd9ad6dab00c64c8a45c9fc,APPROVED,Not Applicable,2025-01-30T17:50:52.890000Z,2025-01-30T18:03:07.839000Z,2025-01-30T18:03:08.723000Z,2025-01-30T18:03:08.541959Z,735.0,C1BTHULB,6337,White,Undergraduate degree (BA/BSc/other),60,Female,White,Poland,United States,United States,Polish,No,Full-Time
679bbbf72042e18eec01b242,6773e26dd7f566a722047029,APPROVED,Not Applicable,2025-01-30T17:51:03.423000Z,2025-01-30T18:22:59.423000Z,2025-01-30T18:23:00.609000Z,2025-01-30T18:23:00.503183Z,1916.0,C1BTHULB,52,Mixed,Technical/community college,45,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
679bbbf84dd825676a38fd79,678d41dd6f2e1cb054ca7565,APPROVED,Not Applicable,2025-01-30T17:51:06.184000Z,2025-01-30T18:01:52.326000Z,2025-01-30T18:01:59.630000Z,2025-01-30T18:01:53.605004Z,647.0,C1BTHULB,20,Black/African American,High school diploma/A-levels,27,Male,Black,United States,United States,United States,English,No,Full-Time
679bbc02e46e7b939620ec43,663aba8df8839918efccb2cb,APPROVED,Not Applicable,2025-01-30T17:53:46.582000Z,2025-01-30T18:10:20.168000Z,2025-01-30T18:11:05.396000Z,2025-01-30T18:10:49.552865Z,994.0,C1BTHULB,1191,East Asian,Doctorate degree (PhD/other),35,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
679bbc05fcc4d4230e964131,6786011258783b1102093712,APPROVED,Not Applicable,2025-01-30T17:51:32.988000Z,2025-01-30T18:00:46.835000Z,2025-01-30T18:00:52.948000Z,2025-01-30T18:00:47.663126Z,554.0,C1BTHULB,36,Latino/Hispanic,High school diploma/A-levels,18,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
679bbc0ad12b7c3a62baed99,6790236904d0cf418a66bf97,APPROVED,Not Applicable,2025-01-30T17:51:12.894000Z,2025-01-30T18:06:35.413000Z,2025-01-30T18:06:42.183000Z,2025-01-30T18:06:36.884595Z,923.0,C1BTHULB,65,East Asian,Doctorate degree (PhD/other),45,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
679bbc0b43a08c00f44716b4,672aa37c77f534a8fd5882f6,APPROVED,Not Applicable,2025-01-30T17:51:13.574000Z,2025-01-30T18:01:31.115000Z,2025-01-30T18:01:36.232000Z,2025-01-30T18:01:33.723358Z,618.0,C1BTHULB,282,Mixed,Technical/community college,39,Female,Mixed,United States,United States,United States,English,No,Part-Time
679bbc0b649098d437c85fcc,66426e6d71cc0a1b1cd09097,APPROVED,Not Applicable,2025-01-30T17:51:26.041000Z,2025-01-30T18:10:11.095000Z,2025-01-30T18:11:11.210000Z,2025-01-30T18:10:46.039815Z,1126.0,C1BTHULB,1163,White,Graduate degree (MA/MSc/MPhil/other),29,Male,White,United States,United States,United States,English,No,Full-Time
679bbc0c1d6952f7a9f0fb9d,66547ab3809c04cb72f4eedf,APPROVED,Not Applicable,2025-01-30T17:51:14.778000Z,2025-01-30T18:13:27.023000Z,2025-01-30T18:13:38.185000Z,2025-01-30T18:13:27.858592Z,1333.0,C1BTHULB,293,South Asian,Undergraduate degree (BA/BSc/other),44,Male,Asian,India,United States,United States,English,No,DATA_EXPIRED
679bbc27980d7838a994f12a,66cb78cfb80b0b64d242b0b2,APPROVED,Not Applicable,2025-01-30T17:51:41.888000Z,2025-01-30T17:58:59.505000Z,2025-01-30T17:59:34.415000Z,2025-01-30T17:59:47.877698Z,438.0,C1BTHULB,315,White,Undergraduate degree (BA/BSc/other),44,Female,White,United States,United States,United States,English,No,Full-Time
679bbc2ac4731a92df993ced,65dfa0eb8559652ab54e2cbe,APPROVED,Not Applicable,2025-01-30T17:51:52.817000Z,2025-01-30T18:16:15.862000Z,2025-01-30T18:17:40.583000Z,2025-01-30T18:16:16.563471Z,1464.0,C1BTHULB,485,Mixed,Undergraduate degree (BA/BSc/other),42,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
679bbc3377976826e52fc1fa,60d8b2566935da51a82c650d,APPROVED,Not Applicable,2025-01-30T17:51:59.938000Z,2025-01-30T17:58:23.081000Z,2025-01-30T17:59:15.707000Z,2025-01-30T17:59:33.189805Z,384.0,C1BTHULB,3007,White,High school diploma/A-levels,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
